genres,release_year,id,playtime_forever
Strategy,2002.0,46560.0,80541
Adventure,2002.0,46560.0,80541
RPG,2002.0,46560.0,80541
Strategy,2014.0,65980.0,2966420
Adventure,2014.0,65980.0,2966420
Simulation,2014.0,65980.0,2966420
Action,2014.0,65980.0,2966420
Strategy,2015.0,362290.0,9833
Adventure,2015.0,362290.0,9833
Simulation,2015.0,362290.0,9833
Indie,2015.0,362290.0,9833
Strategy,2015.0,337680.0,2257
Adventure,2015.0,337680.0,2257
Simulation,2015.0,337680.0,2257
Strategy,2010.0,49300.0,14823
Adventure,2010.0,49300.0,14823
Strategy,2014.0,255420.0,594149
Adventure,2014.0,255420.0,594149
Strategy,2014.0,303800.0,22676
Adventure,2014.0,303800.0,22676
Strategy,2016.0,438480.0,5235
Casual,2016.0,438480.0,5235
Action,2016.0,438480.0,5235
Adventure,2016.0,438480.0,5235
Strategy,2013.0,215710.0,65184
Casual,2013.0,215710.0,65184
Action,2013.0,215710.0,65184
Indie,2013.0,215710.0,65184
Strategy,2016.0,454870.0,4621
Casual,2016.0,454870.0,4621
Action,2016.0,454870.0,4621
Indie,2016.0,454870.0,4621
Strategy,2012.0,211070.0,55
Casual,2012.0,211070.0,55
Action,2012.0,211070.0,55
Strategy,2013.0,322980.0,1245
Casual,2013.0,322980.0,1245
Action,2013.0,322980.0,1245
Strategy,2015.0,435040.0,1801
Casual,2015.0,435040.0,1801
Adventure,2015.0,435040.0,1801
Strategy,2015.0,338710.0,9360
Casual,2015.0,338710.0,9360
Indie,2015.0,338710.0,9360
Action,2015.0,338710.0,9360
Simulation,2015.0,338710.0,9360
Strategy,2009.0,3590.0,3449814
Casual,2009.0,3590.0,3449814
Indie,2009.0,3590.0,3449814
Adventure,2009.0,3590.0,3449814
Action,2009.0,3590.0,3449814
Strategy,2014.0,286200.0,14208
Casual,2014.0,286200.0,14208
Indie,2014.0,286200.0,14208
Adventure,2014.0,286200.0,14208
RPG,2014.0,286200.0,14208
Strategy,2015.0,343930.0,6665
Casual,2015.0,343930.0,6665
Indie,2015.0,343930.0,6665
Adventure,2015.0,343930.0,6665
Strategy,2016.0,455940.0,9390
Casual,2016.0,455940.0,9390
Indie,2016.0,455940.0,9390
Education,2016.0,455940.0,9390
Strategy,2017.0,444250.0,10931
Casual,2017.0,444250.0,10931
Indie,2017.0,444250.0,10931
Free to Play,2017.0,444250.0,10931
Strategy,2014.0,285800.0,21381
Casual,2014.0,285800.0,21381
Indie,2014.0,285800.0,21381
RPG,2014.0,285800.0,21381
Strategy,2011.0,35480.0,147671
Casual,2011.0,35480.0,147671
Indie,2011.0,35480.0,147671
Strategy,2011.0,257670.0,7897
Casual,2011.0,257670.0,7897
Indie,2011.0,257670.0,7897
Strategy,2012.0,108200.0,136194
Casual,2012.0,108200.0,136194
Indie,2012.0,108200.0,136194
Strategy,2012.0,206690.0,41579
Casual,2012.0,206690.0,41579
Indie,2012.0,206690.0,41579
Strategy,2013.0,235620.0,31195
Casual,2013.0,235620.0,31195
Indie,2013.0,235620.0,31195
Strategy,2013.0,251210.0,8066
Casual,2013.0,251210.0,8066
Indie,2013.0,251210.0,8066
Strategy,2014.0,312720.0,9726
Casual,2014.0,312720.0,9726
Indie,2014.0,312720.0,9726
Strategy,2015.0,343360.0,100550
Casual,2015.0,343360.0,100550
Indie,2015.0,343360.0,100550
Strategy,2015.0,412520.0,5132
Casual,2015.0,412520.0,5132
Indie,2015.0,412520.0,5132
Strategy,2016.0,372430.0,7
Casual,2016.0,372430.0,7
Indie,2016.0,372430.0,7
Strategy,2016.0,410290.0,1074
Casual,2016.0,410290.0,1074
Indie,2016.0,410290.0,1074
Strategy,2016.0,423550.0,751
Casual,2016.0,423550.0,751
Indie,2016.0,423550.0,751
Strategy,2014.0,259410.0,6082
Casual,2014.0,259410.0,6082
RPG,2014.0,259410.0,6082
Indie,2014.0,259410.0,6082
Adventure,2014.0,259410.0,6082
Strategy,2011.0,108210.0,16271
Casual,2011.0,108210.0,16271
Simulation,2011.0,108210.0,16271
Free to Play,2011.0,108210.0,16271
Strategy,2015.0,353640.0,16239
Casual,2015.0,353640.0,16239
Simulation,2015.0,353640.0,16239
Indie,2015.0,353640.0,16239
Action,2015.0,353640.0,16239
Strategy,2007.0,306480.0,1092
Casual,2007.0,306480.0,1092
Simulation,2007.0,306480.0,1092
Indie,2007.0,306480.0,1092
Strategy,2015.0,361970.0,605
Casual,2015.0,361970.0,605
Simulation,2015.0,361970.0,605
Indie,2015.0,361970.0,605
Strategy,2004.0,286750.0,96
Casual,2004.0,286750.0,96
Simulation,2004.0,286750.0,96
Strategy,2011.0,403090.0,402
Casual,2011.0,403090.0,402
Simulation,2011.0,403090.0,402
Strategy,2012.0,200370.0,113817
Casual,2012.0,200370.0,113817
Simulation,2012.0,200370.0,113817
Strategy,2013.0,403100.0,0
Casual,2013.0,403100.0,0
Simulation,2013.0,403100.0,0
Strategy,2009.0,21600.0,4868
Casual,2009.0,21600.0,4868
Strategy,2010.0,36310.0,920
Casual,2010.0,36310.0,920
Strategy,2013.0,224700.0,3634
Casual,2013.0,224700.0,3634
Strategy,2013.0,227900.0,455
Casual,2013.0,227900.0,455
Strategy,2013.0,227920.0,8169
Casual,2013.0,227920.0,8169
Strategy,2013.0,234100.0,694
Casual,2013.0,234100.0,694
Strategy,2013.0,242630.0,0
Casual,2013.0,242630.0,0
Strategy,2013.0,244070.0,70649
Casual,2013.0,244070.0,70649
Strategy,2013.0,244090.0,52200
Casual,2013.0,244090.0,52200
Strategy,2013.0,328890.0,5
Casual,2013.0,328890.0,5
Strategy,2014.0,279480.0,70617
Casual,2014.0,279480.0,70617
Strategy,2014.0,288610.0,0
Casual,2014.0,288610.0,0
Strategy,2014.0,320400.0,3978
Casual,2014.0,320400.0,3978
Strategy,2014.0,320430.0,1071
Casual,2014.0,320430.0,1071
Strategy,2014.0,342890.0,2906
Casual,2014.0,342890.0,2906
Strategy,2015.0,200150.0,2978
Casual,2015.0,200150.0,2978
Strategy,2015.0,282210.0,56698
Casual,2015.0,282210.0,56698
Strategy,2015.0,346210.0,315
Casual,2015.0,346210.0,315
Strategy,2015.0,371460.0,6054
Casual,2015.0,371460.0,6054
Strategy,2015.0,376680.0,1372
Casual,2015.0,376680.0,1372
Strategy,2015.0,415830.0,4474
Casual,2015.0,415830.0,4474
Strategy,2015.0,418160.0,121
Casual,2015.0,418160.0,121
Strategy,2016.0,385950.0,1986
Casual,2016.0,385950.0,1986
Strategy,2016.0,427820.0,7928
Casual,2016.0,427820.0,7928
Strategy,2016.0,435140.0,156
Casual,2016.0,435140.0,156
Strategy,2016.0,449170.0,1547
Casual,2016.0,449170.0,1547
Strategy,2016.0,514470.0,0
Casual,2016.0,514470.0,0
Strategy,2014.0,305260.0,428134
Free to Play,2014.0,305260.0,428134
Action,2014.0,305260.0,428134
Casual,2014.0,305260.0,428134
RPG,2014.0,305260.0,428134
Adventure,2014.0,305260.0,428134
Strategy,2016.0,300080.0,171856
Free to Play,2016.0,300080.0,171856
Action,2016.0,300080.0,171856
Casual,2016.0,300080.0,171856
Strategy,2015.0,398840.0,78660
Free to Play,2015.0,398840.0,78660
Action,2015.0,398840.0,78660
Simulation,2015.0,398840.0,78660
Casual,2015.0,398840.0,78660
Strategy,2013.0,314420.0,39902
Free to Play,2013.0,314420.0,39902
Action,2013.0,314420.0,39902
Strategy,2015.0,312280.0,38965
Free to Play,2015.0,312280.0,38965
Casual,2015.0,312280.0,38965
Indie,2015.0,312280.0,38965
Strategy,2016.0,438680.0,19845
Free to Play,2016.0,438680.0,19845
Indie,2016.0,438680.0,19845
Casual,2016.0,438680.0,19845
Action,2016.0,438680.0,19845
Strategy,2014.0,290730.0,142543
Free to Play,2014.0,290730.0,142543
Massively Multiplayer,2014.0,290730.0,142543
Indie,2014.0,290730.0,142543
Adventure,2014.0,290730.0,142543
Casual,2014.0,290730.0,142543
Strategy,2012.0,47410.0,5751018
Free to Play,2012.0,47410.0,5751018
Massively Multiplayer,2012.0,47410.0,5751018
RPG,2012.0,47410.0,5751018
Action,2012.0,47410.0,5751018
Strategy,2013.0,227180.0,318512
Free to Play,2013.0,227180.0,318512
Massively Multiplayer,2013.0,227180.0,318512
RPG,2013.0,227180.0,318512
Indie,2013.0,227180.0,318512
Simulation,2013.0,227180.0,318512
Action,2013.0,227180.0,318512
Strategy,2014.0,291150.0,52775
Free to Play,2014.0,291150.0,52775
Simulation,2014.0,291150.0,52775
Casual,2014.0,291150.0,52775
Action,2014.0,291150.0,52775
Adventure,2014.0,291150.0,52775
Strategy,2015.0,312450.0,15526
Free to Play,2015.0,312450.0,15526
Simulation,2015.0,312450.0,15526
Strategy,2016.0,438140.0,3092
Free to Play,2016.0,438140.0,3092
Strategy,2014.0,306260.0,509
Indie,2014.0,306260.0,509
Action,2014.0,306260.0,509
Adventure,2014.0,306260.0,509
Strategy,2015.0,243970.0,272260
Indie,2015.0,243970.0,272260
Action,2015.0,243970.0,272260
Adventure,2015.0,243970.0,272260
Strategy,2016.0,434220.0,27
Indie,2016.0,434220.0,27
Action,2016.0,434220.0,27
Adventure,2016.0,434220.0,27
Strategy,2014.0,246420.0,289525
Indie,2014.0,246420.0,289525
Action,2014.0,246420.0,289525
Casual,2014.0,246420.0,289525
Adventure,2014.0,246420.0,289525
RPG,2014.0,246420.0,289525
Strategy,2015.0,288260.0,3208
Indie,2015.0,288260.0,3208
Action,2015.0,288260.0,3208
Casual,2015.0,288260.0,3208
Adventure,2015.0,288260.0,3208
Strategy,2015.0,387870.0,220
Indie,2015.0,387870.0,220
Action,2015.0,387870.0,220
Casual,2015.0,387870.0,220
Strategy,2015.0,318230.0,32413
Indie,2015.0,318230.0,32413
Action,2015.0,318230.0,32413
RPG,2015.0,318230.0,32413
Adventure,2015.0,318230.0,32413
Strategy,2015.0,268870.0,114769
Indie,2015.0,268870.0,114769
Action,2015.0,268870.0,114769
RPG,2015.0,268870.0,114769
Strategy,2015.0,367600.0,8229
Indie,2015.0,367600.0,8229
Action,2015.0,367600.0,8229
RPG,2015.0,367600.0,8229
Strategy,2015.0,388090.0,47437
Indie,2015.0,388090.0,47437
Action,2015.0,388090.0,47437
Simulation,2015.0,388090.0,47437
Strategy,2005.0,1500.0,61504
Indie,2005.0,1500.0,61504
Action,2005.0,1500.0,61504
Strategy,2011.0,91200.0,172137
Indie,2011.0,91200.0,172137
Action,2011.0,91200.0,172137
Strategy,2011.0,93200.0,162558
Indie,2011.0,93200.0,162558
Action,2011.0,93200.0,162558
Strategy,2011.0,98200.0,396450
Indie,2011.0,98200.0,396450
Action,2011.0,98200.0,396450
Strategy,2012.0,207150.0,48280
Indie,2012.0,207150.0,48280
Action,2012.0,207150.0,48280
Strategy,2012.0,214360.0,469161
Indie,2012.0,214360.0,469161
Action,2012.0,214360.0,469161
Strategy,2013.0,224860.0,39142
Indie,2013.0,224860.0,39142
Action,2013.0,224860.0,39142
Strategy,2013.0,236730.0,45942
Indie,2013.0,236730.0,45942
Action,2013.0,236730.0,45942
Strategy,2013.0,241410.0,110817
Indie,2013.0,241410.0,110817
Action,2013.0,241410.0,110817
Strategy,2013.0,257770.0,6237
Indie,2013.0,257770.0,6237
Action,2013.0,257770.0,6237
Strategy,2014.0,294750.0,9085
Indie,2014.0,294750.0,9085
Action,2014.0,294750.0,9085
Strategy,2014.0,294790.0,1509
Indie,2014.0,294790.0,1509
Action,2014.0,294790.0,1509
Strategy,2014.0,308380.0,13649
Indie,2014.0,308380.0,13649
Action,2014.0,308380.0,13649
Strategy,2014.0,325860.0,3065
Indie,2014.0,325860.0,3065
Action,2014.0,325860.0,3065
Strategy,2015.0,290790.0,266574
Indie,2015.0,290790.0,266574
Action,2015.0,290790.0,266574
Strategy,2015.0,296490.0,359981
Indie,2015.0,296490.0,359981
Action,2015.0,296490.0,359981
Strategy,2015.0,355810.0,9148
Indie,2015.0,355810.0,9148
Action,2015.0,355810.0,9148
Strategy,2015.0,356570.0,211157
Indie,2015.0,356570.0,211157
Action,2015.0,356570.0,211157
Strategy,2016.0,378260.0,2596
Indie,2016.0,378260.0,2596
Action,2016.0,378260.0,2596
Strategy,2016.0,325730.0,9235
Indie,2016.0,325730.0,9235
Adventure,2016.0,325730.0,9235
Action,2016.0,325730.0,9235
RPG,2016.0,325730.0,9235
Strategy,2014.0,275670.0,104426
Indie,2014.0,275670.0,104426
Adventure,2014.0,275670.0,104426
Action,2014.0,275670.0,104426
Strategy,2015.0,370070.0,1724
Indie,2015.0,370070.0,1724
Adventure,2015.0,370070.0,1724
Free to Play,2015.0,370070.0,1724
Strategy,2015.0,307600.0,8962
Indie,2015.0,307600.0,8962
Adventure,2015.0,307600.0,8962
RPG,2015.0,307600.0,8962
Action,2015.0,307600.0,8962
Strategy,2010.0,63800.0,60397
Indie,2010.0,63800.0,60397
Adventure,2010.0,63800.0,60397
RPG,2010.0,63800.0,60397
Strategy,2014.0,253510.0,38851
Indie,2014.0,253510.0,38851
Adventure,2014.0,253510.0,38851
RPG,2014.0,253510.0,38851
Strategy,2015.0,290340.0,243066
Indie,2015.0,290340.0,243066
Adventure,2015.0,290340.0,243066
RPG,2015.0,290340.0,243066
Strategy,2017.0,428200.0,21419
Indie,2017.0,428200.0,21419
Adventure,2017.0,428200.0,21419
RPG,2017.0,428200.0,21419
Strategy,2008.0,18500.0,1234477
Indie,2008.0,18500.0,1234477
Adventure,2008.0,18500.0,1234477
Strategy,2010.0,55000.0,14143
Indie,2010.0,55000.0,14143
Adventure,2010.0,55000.0,14143
Strategy,2012.0,263400.0,30409
Indie,2012.0,263400.0,30409
Adventure,2012.0,263400.0,30409
Strategy,2014.0,221540.0,140341
Indie,2014.0,221540.0,140341
Adventure,2014.0,221540.0,140341
Strategy,2014.0,246940.0,6243
Indie,2014.0,246940.0,6243
Adventure,2014.0,246940.0,6243
Strategy,2015.0,301920.0,7796
Indie,2015.0,301920.0,7796
Adventure,2015.0,301920.0,7796
Strategy,2015.0,352070.0,578
Indie,2015.0,352070.0,578
Adventure,2015.0,352070.0,578
Strategy,2015.0,363240.0,6416
Indie,2015.0,363240.0,6416
Adventure,2015.0,363240.0,6416
Strategy,2016.0,301930.0,318
Indie,2016.0,301930.0,318
Adventure,2016.0,301930.0,318
Strategy,2016.0,358460.0,2066
Indie,2016.0,358460.0,2066
Adventure,2016.0,358460.0,2066
Strategy,2016.0,434020.0,3093
Indie,2016.0,434020.0,3093
Adventure,2016.0,434020.0,3093
Strategy,2016.0,460340.0,1213
Indie,2016.0,460340.0,1213
Adventure,2016.0,460340.0,1213
Strategy,2016.0,487030.0,2823
Indie,2016.0,487030.0,2823
Adventure,2016.0,487030.0,2823
Strategy,2010.0,63500.0,92693
Indie,2010.0,63500.0,92693
Casual,2010.0,63500.0,92693
Action,2010.0,63500.0,92693
Strategy,2012.0,18120.0,5688
Indie,2012.0,18120.0,5688
Casual,2012.0,18120.0,5688
Action,2012.0,18120.0,5688
Strategy,2017.0,391240.0,2895
Indie,2017.0,391240.0,2895
Casual,2017.0,391240.0,2895
Massively Multiplayer,2017.0,391240.0,2895
Free to Play,2017.0,391240.0,2895
Strategy,2013.0,235360.0,162341
Indie,2013.0,235360.0,162341
Casual,2013.0,235360.0,162341
RPG,2013.0,235360.0,162341
Adventure,2013.0,235360.0,162341
Action,2013.0,235360.0,162341
Strategy,2015.0,366100.0,0
Indie,2015.0,366100.0,0
Casual,2015.0,366100.0,0
RPG,2015.0,366100.0,0
Strategy,2011.0,98600.0,54783
Indie,2011.0,98600.0,54783
Casual,2011.0,98600.0,54783
Simulation,2011.0,98600.0,54783
Action,2011.0,98600.0,54783
Strategy,2013.0,238930.0,22101
Indie,2013.0,238930.0,22101
Casual,2013.0,238930.0,22101
Simulation,2013.0,238930.0,22101
Strategy,2014.0,280540.0,2419
Indie,2014.0,280540.0,2419
Casual,2014.0,280540.0,2419
Simulation,2014.0,280540.0,2419
Strategy,2014.0,352750.0,72
Indie,2014.0,352750.0,72
Casual,2014.0,352750.0,72
Simulation,2014.0,352750.0,72
Strategy,2015.0,337970.0,346
Indie,2015.0,337970.0,346
Casual,2015.0,337970.0,346
Simulation,2015.0,337970.0,346
Strategy,2016.0,488660.0,23078
Indie,2016.0,488660.0,23078
Casual,2016.0,488660.0,23078
Simulation,2016.0,488660.0,23078
Strategy,2016.0,496380.0,0
Indie,2016.0,496380.0,0
Casual,2016.0,496380.0,0
Simulation,2016.0,496380.0,0
Strategy,2014.0,388390.0,21
Indie,2014.0,388390.0,21
Casual,2014.0,388390.0,21
Sports,2014.0,388390.0,21
Strategy,2015.0,336680.0,0
Indie,2015.0,336680.0,0
Casual,2015.0,336680.0,0
Sports,2015.0,336680.0,0
Strategy,2010.0,44200.0,16755
Indie,2010.0,44200.0,16755
Casual,2010.0,44200.0,16755
Strategy,2011.0,55040.0,171571
Indie,2011.0,55040.0,171571
Casual,2011.0,55040.0,171571
Strategy,2011.0,104000.0,30685
Indie,2011.0,104000.0,30685
Casual,2011.0,104000.0,30685
Strategy,2012.0,209270.0,749169
Indie,2012.0,209270.0,749169
Casual,2012.0,209270.0,749169
Strategy,2012.0,209690.0,21182
Indie,2012.0,209690.0,21182
Casual,2012.0,209690.0,21182
Strategy,2013.0,226960.0,40397
Indie,2013.0,226960.0,40397
Casual,2013.0,226960.0,40397
Strategy,2013.0,235250.0,119374
Indie,2013.0,235250.0,119374
Casual,2013.0,235250.0,119374
Strategy,2013.0,282800.0,488745
Indie,2013.0,282800.0,488745
Casual,2013.0,282800.0,488745
Strategy,2013.0,312020.0,91
Indie,2013.0,312020.0,91
Casual,2013.0,312020.0,91
Strategy,2014.0,221180.0,20029
Indie,2014.0,221180.0,20029
Casual,2014.0,221180.0,20029
Strategy,2014.0,253790.0,10304
Indie,2014.0,253790.0,10304
Casual,2014.0,253790.0,10304
Strategy,2014.0,260380.0,865
Indie,2014.0,260380.0,865
Casual,2014.0,260380.0,865
Strategy,2014.0,267340.0,15851
Indie,2014.0,267340.0,15851
Casual,2014.0,267340.0,15851
Strategy,2014.0,304670.0,63423
Indie,2014.0,304670.0,63423
Casual,2014.0,304670.0,63423
Strategy,2014.0,318440.0,684
Indie,2014.0,318440.0,684
Casual,2014.0,318440.0,684
Strategy,2015.0,297080.0,1589
Indie,2015.0,297080.0,1589
Casual,2015.0,297080.0,1589
Strategy,2015.0,345090.0,9908
Indie,2015.0,345090.0,9908
Casual,2015.0,345090.0,9908
Strategy,2015.0,350710.0,0
Indie,2015.0,350710.0,0
Casual,2015.0,350710.0,0
Strategy,2015.0,357930.0,430
Indie,2015.0,357930.0,430
Casual,2015.0,357930.0,430
Strategy,2015.0,366210.0,4744
Indie,2015.0,366210.0,4744
Casual,2015.0,366210.0,4744
Strategy,2015.0,377500.0,0
Indie,2015.0,377500.0,0
Casual,2015.0,377500.0,0
Strategy,2015.0,385690.0,2
Indie,2015.0,385690.0,2
Casual,2015.0,385690.0,2
Strategy,2015.0,388010.0,54
Indie,2015.0,388010.0,54
Casual,2015.0,388010.0,54
Strategy,2015.0,430280.0,0
Indie,2015.0,430280.0,0
Casual,2015.0,430280.0,0
Strategy,2016.0,307430.0,10295
Indie,2016.0,307430.0,10295
Casual,2016.0,307430.0,10295
Strategy,2016.0,358490.0,0
Indie,2016.0,358490.0,0
Casual,2016.0,358490.0,0
Strategy,2016.0,362350.0,7939
Indie,2016.0,362350.0,7939
Casual,2016.0,362350.0,7939
Strategy,2016.0,389120.0,215
Indie,2016.0,389120.0,215
Casual,2016.0,389120.0,215
Strategy,2016.0,400230.0,0
Indie,2016.0,400230.0,0
Casual,2016.0,400230.0,0
Strategy,2016.0,429060.0,5437
Indie,2016.0,429060.0,5437
Casual,2016.0,429060.0,5437
Strategy,2016.0,431860.0,1569
Indie,2016.0,431860.0,1569
Casual,2016.0,431860.0,1569
Strategy,2016.0,444130.0,1207
Indie,2016.0,444130.0,1207
Casual,2016.0,444130.0,1207
Strategy,2016.0,448080.0,4188
Indie,2016.0,448080.0,4188
Casual,2016.0,448080.0,4188
Strategy,2016.0,467170.0,9
Indie,2016.0,467170.0,9
Casual,2016.0,467170.0,9
Strategy,2016.0,485620.0,640
Indie,2016.0,485620.0,640
Casual,2016.0,485620.0,640
Strategy,2016.0,495010.0,2255
Indie,2016.0,495010.0,2255
Casual,2016.0,495010.0,2255
Strategy,2016.0,496530.0,0
Indie,2016.0,496530.0,0
Casual,2016.0,496530.0,0
Strategy,2016.0,499330.0,462
Indie,2016.0,499330.0,462
Casual,2016.0,499330.0,462
Strategy,2017.0,468160.0,11
Indie,2017.0,468160.0,11
Casual,2017.0,468160.0,11
Strategy,2016.0,421030.0,3140
Indie,2016.0,421030.0,3140
Massively Multiplayer,2016.0,421030.0,3140
Strategy,2014.0,267220.0,177
Indie,2014.0,267220.0,177
RPG,2014.0,267220.0,177
Action,2014.0,267220.0,177
Strategy,2015.0,370020.0,5852
Indie,2015.0,370020.0,5852
RPG,2015.0,370020.0,5852
Action,2015.0,370020.0,5852
Strategy,2014.0,249050.0,730300
Indie,2014.0,249050.0,730300
RPG,2014.0,249050.0,730300
Adventure,2014.0,249050.0,730300
Strategy,2014.0,289130.0,1870991
Indie,2014.0,289130.0,1870991
RPG,2014.0,289130.0,1870991
Adventure,2014.0,289130.0,1870991
Strategy,2013.0,226620.0,183153
Indie,2013.0,226620.0,183153
RPG,2013.0,226620.0,183153
Casual,2013.0,226620.0,183153
Adventure,2013.0,226620.0,183153
Strategy,2014.0,334230.0,2573112
Indie,2014.0,334230.0,2573112
RPG,2014.0,334230.0,2573112
Casual,2014.0,334230.0,2573112
Massively Multiplayer,2014.0,334230.0,2573112
Action,2014.0,334230.0,2573112
Strategy,2016.0,453300.0,639
Indie,2016.0,453300.0,639
RPG,2016.0,453300.0,639
Casual,2016.0,453300.0,639
Simulation,2016.0,453300.0,639
Strategy,2015.0,327670.0,27916
Indie,2015.0,327670.0,27916
RPG,2015.0,327670.0,27916
Casual,2015.0,327670.0,27916
Strategy,2015.0,295590.0,5281
Indie,2015.0,295590.0,5281
RPG,2015.0,295590.0,5281
Simulation,2015.0,295590.0,5281
Adventure,2015.0,295590.0,5281
Strategy,2016.0,371200.0,32672
Indie,2016.0,371200.0,32672
RPG,2016.0,371200.0,32672
Simulation,2016.0,371200.0,32672
Strategy,2007.0,237950.0,12584
Indie,2007.0,237950.0,12584
RPG,2007.0,237950.0,12584
Strategy,2009.0,235660.0,5265
Indie,2009.0,235660.0,5265
RPG,2009.0,235660.0,5265
Strategy,2013.0,232050.0,194330
Indie,2013.0,232050.0,194330
RPG,2013.0,232050.0,194330
Strategy,2013.0,253630.0,29636
Indie,2013.0,253630.0,29636
RPG,2013.0,253630.0,29636
Strategy,2013.0,259060.0,123415
Indie,2013.0,259060.0,123415
RPG,2013.0,259060.0,123415
Strategy,2014.0,318570.0,6599
Indie,2014.0,318570.0,6599
RPG,2014.0,318570.0,6599
Strategy,2014.0,337040.0,13366
Indie,2014.0,337040.0,13366
RPG,2014.0,337040.0,13366
Strategy,2015.0,246110.0,74446
Indie,2015.0,246110.0,74446
RPG,2015.0,246110.0,74446
Strategy,2016.0,323060.0,32212
Indie,2016.0,323060.0,32212
RPG,2016.0,323060.0,32212
Strategy,2016.0,451900.0,32
Indie,2016.0,451900.0,32
RPG,2016.0,451900.0,32
Strategy,2016.0,299340.0,8852
Indie,2016.0,299340.0,8852
Simulation,2016.0,299340.0,8852
Action,2016.0,299340.0,8852
Adventure,2016.0,299340.0,8852
Strategy,2011.0,92100.0,56424
Indie,2011.0,92100.0,56424
Simulation,2011.0,92100.0,56424
Action,2011.0,92100.0,56424
Casual,2011.0,92100.0,56424
Strategy,2015.0,322910.0,71477
Indie,2015.0,322910.0,71477
Simulation,2015.0,322910.0,71477
Action,2015.0,322910.0,71477
Strategy,2016.0,496300.0,101018
Indie,2016.0,496300.0,101018
Simulation,2016.0,496300.0,101018
Adventure,2016.0,496300.0,101018
Casual,2016.0,496300.0,101018
Strategy,2015.0,341640.0,9
Indie,2015.0,341640.0,9
Simulation,2015.0,341640.0,9
Adventure,2015.0,341640.0,9
RPG,2015.0,341640.0,9
Strategy,2012.0,208140.0,1841730
Indie,2012.0,208140.0,1841730
Simulation,2012.0,208140.0,1841730
Adventure,2012.0,208140.0,1841730
Strategy,2014.0,236130.0,19944
Indie,2014.0,236130.0,19944
Simulation,2014.0,236130.0,19944
Adventure,2014.0,236130.0,19944
Strategy,2016.0,443810.0,105590
Indie,2016.0,443810.0,105590
Simulation,2016.0,443810.0,105590
Adventure,2016.0,443810.0,105590
Strategy,2015.0,368230.0,276443
Indie,2015.0,368230.0,276443
Simulation,2015.0,368230.0,276443
Casual,2015.0,368230.0,276443
Action,2015.0,368230.0,276443
Adventure,2015.0,368230.0,276443
Strategy,2017.0,227860.0,332645
Indie,2017.0,227860.0,332645
Simulation,2017.0,227860.0,332645
Casual,2017.0,227860.0,332645
Adventure,2017.0,227860.0,332645
Action,2017.0,227860.0,332645
Strategy,2016.0,300630.0,26
Indie,2016.0,300630.0,26
Simulation,2016.0,300630.0,26
Casual,2016.0,300630.0,26
Sports,2016.0,300630.0,26
Strategy,2013.0,222730.0,541841
Indie,2013.0,222730.0,541841
Simulation,2013.0,222730.0,541841
Casual,2013.0,222730.0,541841
Strategy,2013.0,249330.0,70119
Indie,2013.0,249330.0,70119
Simulation,2013.0,249330.0,70119
Casual,2013.0,249330.0,70119
Strategy,2016.0,351720.0,2265
Indie,2016.0,351720.0,2265
Simulation,2016.0,351720.0,2265
Casual,2016.0,351720.0,2265
Strategy,2016.0,404620.0,13857
Indie,2016.0,404620.0,13857
Simulation,2016.0,404620.0,13857
Casual,2016.0,404620.0,13857
Strategy,2016.0,269310.0,48532
Indie,2016.0,269310.0,48532
Simulation,2016.0,269310.0,48532
RPG,2016.0,269310.0,48532
Action,2016.0,269310.0,48532
Adventure,2016.0,269310.0,48532
Strategy,2014.0,248390.0,659146
Indie,2014.0,248390.0,659146
Simulation,2014.0,248390.0,659146
RPG,2014.0,248390.0,659146
Adventure,2014.0,248390.0,659146
Casual,2014.0,248390.0,659146
Strategy,2014.0,223830.0,334138
Indie,2014.0,223830.0,334138
Simulation,2014.0,223830.0,334138
RPG,2014.0,223830.0,334138
Strategy,2014.0,227060.0,39754
Indie,2014.0,227060.0,39754
Simulation,2014.0,227060.0,39754
RPG,2014.0,227060.0,39754
Strategy,2014.0,291450.0,8297
Indie,2014.0,291450.0,8297
Simulation,2014.0,291450.0,8297
RPG,2014.0,291450.0,8297
Strategy,2014.0,334270.0,1989
Indie,2014.0,334270.0,1989
Simulation,2014.0,334270.0,1989
RPG,2014.0,334270.0,1989
Strategy,2006.0,1520.0,218144
Indie,2006.0,1520.0,218144
Simulation,2006.0,1520.0,218144
Strategy,2009.0,34500.0,4790
Indie,2009.0,34500.0,4790
Simulation,2009.0,34500.0,4790
Strategy,2009.0,41800.0,303770
Indie,2009.0,41800.0,303770
Simulation,2009.0,41800.0,303770
Strategy,2012.0,205530.0,12071
Indie,2012.0,205530.0,12071
Simulation,2012.0,205530.0,12071
Strategy,2014.0,244410.0,47639
Indie,2014.0,244410.0,47639
Simulation,2014.0,244410.0,47639
Strategy,2014.0,280220.0,332025
Indie,2014.0,280220.0,332025
Simulation,2014.0,280220.0,332025
Strategy,2014.0,295990.0,5346
Indie,2014.0,295990.0,5346
Simulation,2014.0,295990.0,5346
Strategy,2014.0,333540.0,917
Indie,2014.0,333540.0,917
Simulation,2014.0,333540.0,917
Strategy,2015.0,230190.0,202568
Indie,2015.0,230190.0,202568
Simulation,2015.0,230190.0,202568
Strategy,2015.0,338800.0,907
Indie,2015.0,338800.0,907
Simulation,2015.0,338800.0,907
Strategy,2015.0,344840.0,9148
